Accuracy,loss,,,,,,Accuracy,loss,,,,,,,Accuracy,loss,,,,,Accuracy,loss,,,
0.927899659,0.001038756,,,,,,0.869791687,0.001769772,,,,,,,0.775456905,0.004202669,,,,,0.796344638,0.004192729,,,
0.919060051,0.001111008,,,,,,0.868008971,0.001761207,,,,,,,0.776286364,0.004092649,,,,,0.796420574,0.004010608,,,
0.90380311,0.001298821,,,,,,0.866927564,0.001755237,,,,,,,0.786692739,0.003986031,,,,,0.77690804,0.004114746,,,
0.894324839,0.001510716,,,,,,0.869565248,0.001817383,,,,,,,0.798260868,0.003820312,,,,,0.779130459,0.004056633,,,
0.897391319,0.001481404,,,,,,0.874804378,0.001787706,,,,,,,0.788732409,0.003879967,,,,,0.776212811,0.004134085,,,
0.902973413,0.001415646,,,,,,0.879089594,0.001750872,,,,,,,0.779516339,0.003983002,,,,,0.759601712,0.00428272,,,
0.90469414,0.001385209,,,,,,0.880052149,0.001721827,,,,,,,0.779661,0.003886285,,,,,0.757496715,0.004354015,,,
0.89960885,0.001405044,,,,,,0.875,0.001572071,,,,,,,0.90625,0.002594649,,,,,0.875,0.003391915,,,
0.828125,0.001674492,,,,,,0.90625,0.001340281,,,,,,,0.875,0.003287719,,,,,0.88188976,0.002817658,,,
0.84375,0.001907347,,,,,,0.90625,0.001449208,,,,,,,0.837696314,0.003741199,,,,,0.874345541,0.002898444,,,
0.853403151,0.00177065,,,,,,0.91015625,0.001512125,,,,,,,0.835294187,0.003706411,,,,,0.819607913,0.003829716,,,
0.878431439,0.001517571,,,,,,0.90625,0.001475667,,,,,,,0.846394956,0.003817136,,,,,0.8213166,0.003687964,,,
0.890282094,0.001381964,,,,,,0.908854187,0.001400836,,,,,,,0.838120103,0.00375828,,,,,0.809399486,0.003952398,,,
0.882506549,0.001410623,,,,,,0.906040251,0.001370461,,,,,,,0.825503349,0.003694358,,,,,0.814317703,0.003724085,,,
0.888143182,0.001425265,,,,,,0.909980416,0.001338734,,,,,,,0.839530349,0.003608191,,,,,0.802348316,0.00405358,,,
0.878669262,0.001595114,,,,,,0.916521788,0.001251144,,,,,,,0.848695695,0.003444505,,,,,0.794782639,0.004119384,,,
0.879999995,0.001583034,,,,,,0.923317671,0.001198533,,,,,,,0.843505442,0.003510911,,,,,0.798122048,0.004091829,,,
0.888888896,0.001494099,,,,,,0.923186362,0.00124272,,,,,,,0.837837815,0.003595586,,,,,0.807965875,0.003908445,,,
0.887624443,0.001544064,,,,,,0.92438066,0.001267667,,,,,,,0.842242479,0.003486749,,,,,0.803129077,0.004022226,,,
0.887874842,0.001519132,,,,,,0.9375,0.001166141,,,,,,,0.921875,0.00235691,,,,,0.59375,0.007120557,,,
0.796875,0.002154873,,,,,,0.96875,0.000892934,,,,,,,0.890625,0.003011235,,,,,0.637795269,0.005830648,,,
0.8671875,0.001715349,,,,,,0.973958373,0.000818322,,,,,,,0.858638763,0.00347543,,,,,0.675392687,0.005406537,,,
0.884816766,0.001465683,,,,,,0.9609375,0.000850852,,,,,,,0.850980461,0.003483977,,,,,0.690196097,0.005598827,,,
0.90196085,0.001347404,,,,,,0.946875036,0.000958141,,,,,,,0.858934164,0.00361964,,,,,0.724137902,0.004911202,,,
0.921630085,0.001212629,,,,,,0.955729187,0.000922871,,,,,,,0.856396854,0.003547368,,,,,0.720626652,0.005043694,,,
0.929503918,0.001118063,,,,,,0.959731519,0.000916327,,,,,,,0.847874701,0.003465394,,,,,0.718120813,0.00482441,,,
0.932885885,0.00113399,,,,,,0.958904088,0.00089773,,,,,,,0.859099805,0.003392694,,,,,0.718199611,0.004793342,,,
0.927592933,0.001188946,,,,,,0.963478267,0.000851036,,,,,,,0.864347816,0.003252791,,,,,0.718260884,0.004827067,,,
0.921739161,0.001259652,,,,,,0.967136145,0.000827164,,,,,,,0.85758996,0.003338923,,,,,0.721439719,0.004793324,,,
0.918622851,0.001260299,,,,,,0.963015616,0.000856646,,,,,,,0.849217653,0.00344895,,,,,0.736842096,0.004537035,,,
0.917496443,0.001298347,,,,,,0.959582746,0.000874244,,,,,,,0.84876138,0.003359535,,,,,0.740547597,0.004562797,,,
0.92438066,0.001230215,,,,,,0.953125,0.000942297,,,,,,,0.921875,0.002343833,,,,,0.765625,0.004373128,,,
0.875,0.001068948,,,,,,0.953125,0.000772331,,,,,,,0.890625,0.002945722,,,,,0.763779521,0.004099389,,,
0.8984375,0.000993073,,,,,,0.942708373,0.000775712,,,,,,,0.863874376,0.003389102,,,,,0.774869144,0.003975054,,,
0.890052378,0.001048434,,,,,,0.94140625,0.000799992,,,,,,,0.854902029,0.003397097,,,,,0.749019623,0.004751485,,,
0.866666734,0.001438469,,,,,,0.928125024,0.000874227,,,,,,,0.858934164,0.003543679,,,,,0.774294674,0.004245561,,,
0.85266453,0.001663279,,,,,,0.924479187,0.000892904,,,,,,,0.851174951,0.003483369,,,,,0.793733716,0.004149089,,,
0.872062683,0.001482131,,,,,,0.926174521,0.000928322,,,,,,,0.843400478,0.003404109,,,,,0.78747201,0.004040306,,,
0.888143182,0.001392214,,,,,,0.925635993,0.000928878,,,,,,,0.855185926,0.003328812,,,,,0.784735799,0.003966702,,,
0.892367899,0.001361599,,,,,,0.932173908,0.000869723,,,,,,,0.860869586,0.003184459,,,,,0.777391315,0.004015774,,,
0.874782622,0.001494292,,,,,,0.937402189,0.000836942,,,,,,,0.854460061,0.003260031,,,,,0.780907631,0.004047187,,,
0.863849759,0.001577367,,,,,,0.933143675,0.000889291,,,,,,,0.846372664,0.00336829,,,,,0.790896177,0.003866167,,,
0.863442361,0.001570318,,,,,,0.93089962,0.000929739,,,,,,,,,,,,,0.791395009,0.003968092,,,
0.872229457,0.001486869,,,,,,0.921875,0.001340678,,,,,,,,,,,,,0.71875,0.004710872,,,
0.890625,0.001056514,,,,,,0.9375,0.001005386,,,,,,,,,,,,,0.669291317,0.004914933,,,
0.890625,0.001070896,,,,,,0.9375,0.001003791,,,,,,,,,,,,,0.6806283,0.004604255,,,
0.895287991,0.001137895,,,,,,0.9375,0.000974811,,,,,,,,,,,,,0.70588237,0.004918321,,,
0.894117713,0.001236634,,,,,,0.925000012,0.00102343,,,,,,,,,,,,,0.749216259,0.004349465,,,
0.880877733,0.001399871,,,,,,0.921875,0.001044074,,,,,,,,,,,,,0.759791136,0.004326952,,,
0.890339434,0.001366453,,,,,,0.917225957,0.001076572,,,,,,,,,,,,,0.74944073,0.004397287,,,
0.890380323,0.001429382,,,,,,0.921722114,0.001077112,,,,,,,,,,,,,0.745596886,0.004279831,,,
0.900195718,0.001338692,,,,,,0.928695679,0.001004653,,,,,,,,,,,,,0.740869582,0.004288406,,,
0.900869608,0.001370138,,,,,,0.935837209,0.00094721,,,,,,,,,,,,,0.752738655,0.0042693,,,
0.892018795,0.00142625,,,,,,0.93741107,0.0009476,,,,,,,,,,,,,0.766714096,0.004092904,,,
0.891891897,0.001417617,,,,,,0.933507144,0.00098681,,,,,,,,,,,,,0.767926991,0.004165005,,,
0.895697534,0.001370356,,,,,,0.890625,0.001524301,,,,,,,,,,,,,0.828125,0.003958697,,,
0.890625,0.001172203,,,,,,0.9140625,0.00111245,,,,,,,,,,,,,0.787401557,0.003779149,,,
0.90625,0.001086057,,,,,,0.916666687,0.001079977,,,,,,,,,,,,,0.743455529,0.004717774,,,
0.874345541,0.001417808,,,,,,0.921875,0.001018586,,,,,,,,,,,,,0.721568644,0.005508071,,,
0.882353008,0.001373597,,,,,,0.912500024,0.001008505,,,,,,,,,,,,,0.755485892,0.004860813,,,
0.893416882,0.001275524,,,,,,0.916666687,0.001002166,,,,,,,,,,,,,0.775456905,0.004651607,,,
0.903394282,0.001178451,,,,,,0.908277392,0.001092449,,,,,,,,,,,,,0.760626376,0.004503495,,,
0.899328887,0.001259013,,,,,,0.908023477,0.001128971,,,,,,,,,,,,,0.739726007,0.004743742,,,
0.898238719,0.001230135,,,,,,0.916521788,0.001060966,,,,,,,,,,,,,0.725217402,0.005108881,,,
0.892173946,0.001305048,,,,,,0.923317671,0.00100069,,,,,,,,,,,,,0.721439719,0.005263587,,,
0.887323916,0.001380786,,,,,,0.926031291,0.000996524,,,,,,,,,,,,,0.733997166,0.005012234,,,
0.891891897,0.001337756,,,,,,0.926988244,0.001013608,,,,,,,,,,,,,0.740547597,0.005014418,,,
0.897001266,0.001307741,,,,,,0.921875,0.001365191,,,,,,,,,,,,,0.71875,0.004525301,,,
0.921875,0.001165892,,,,,,0.9296875,0.001029363,,,,,,,,,,,,,0.692913413,0.004597322,,,
0.9453125,0.00089614,,,,,,0.921875,0.00108967,,,,,,,,,,,,,0.685863853,0.005628177,,,
0.895287991,0.00117184,,,,,,0.9140625,0.001066849,,,,,,,,,,,,,0.654901981,0.007569348,,,
0.886274576,0.001281059,,,,,,0.928125024,0.001001892,,,,,,,,,,,,,0.645767987,0.007338755,,,
0.877742946,0.001330615,,,,,,0.934895873,0.000947542,,,,,,,,,,,,,0.663185418,0.006913803,,,
0.879895568,0.001273609,,,,,,0.928411663,0.001029524,,,,,,,,,,,,,0.675615191,0.006570925,,,
0.879194617,0.001293919,,,,,,0.921722114,0.001093149,,,,,,,,,,,,,0.679060638,0.006235213,,,
0.892367899,0.00119869,,,,,,0.928695679,0.001041022,,,,,,,,,,,,,0.662608683,0.006322137,,,
0.899130464,0.001165374,,,,,,0.935837209,0.000977097,,,,,,,,,,,,,0.652582169,0.006660635,,,
0.896713614,0.001193891,,,,,,0.941678524,0.000947857,,,,,,,,,,,,,0.634423912,0.00706214,,,
0.897581756,0.001211213,,,,,,0.941329837,0.000950347,,,,,,,,,,,,,0.631029963,0.007022739,,,
0.889178574,0.001321366,,,,,,0.90625,0.001363622,,,,,,,,,,,,,0.796875,0.00595294,,,
0.90625,0.001206747,,,,,,0.90625,0.001019284,,,,,,,,,,,,,0.779527545,0.00514593,,,
0.9375,0.000876463,,,,,,0.895833373,0.001114776,,,,,,,,,,,,,0.759162307,0.005802727,,,
0.95811522,0.000751498,,,,,,0.8984375,0.001144555,,,,,,,,,,,,,0.701960802,0.007007835,,,
0.937254965,0.00080298,,,,,,0.912500024,0.001073104,,,,,,,,,,,,,0.677115977,0.007117625,,,
0.918495297,0.0009632,,,,,,0.924479187,0.00099084,,,,,,,,,,,,,0.66579634,0.007319491,,,
0.903394282,0.001099395,,,,,,0.919463098,0.001049117,,,,,,,,,,,,,0.664429545,0.007269542,,,
0.885906041,0.001308144,,,,,,0.911937356,0.001111849,,,,,,,,,,,,,0.661448121,0.007660655,,,
0.878669262,0.001325102,,,,,,0.916521788,0.001077652,,,,,,,,,,,,,0.662608683,0.007622748,,,
0.886956513,0.001285436,,,,,,0.924882591,0.001019876,,,,,,,,,,,,,0.663536787,0.007437058,,,
0.895148635,0.001244104,,,,,,0.930298686,0.000992799,,,,,,,,,,,,,0.665718317,0.007167665,,,
0.896159291,0.001261071,,,,,,0.932203352,0.000988737,,,,,,,,,,,,,0.663624525,0.007226763,,,
0.885267258,0.001444217,,,,,,0.90625,0.001230126,,,,,,,,,,,,,0.75,0.006778415,,,
0.734375,0.002725215,,,,,,0.9140625,0.000966818,,,,,,,,,,,,,0.740157485,0.00598874,,,
0.796875,0.002058045,,,,,,0.890625,0.001145943,,,,,,,,,,,,,0.696335077,0.006489425,,,
0.858638763,0.001533693,,,,,,0.87890625,0.001271131,,,,,,,,,,,,,0.68235296,0.00675729,,,
0.886274576,0.001327446,,,,,,0.896875024,0.001178008,,,,,,,,,,,,,0.70532912,0.006071744,,,
0.88401252,0.001327886,,,,,,0.911458373,0.001070063,,,,,,,,,,,,,0.710182786,0.006060116,,,
0.872062683,0.001389098,,,,,,0.917225957,0.001070509,,,,,,,,,,,,,0.71140939,0.005876864,,,
0.847874701,0.001667436,,,,,,0.911937356,0.001129679,,,,,,,,,,,,,0.702544034,0.005812253,,,
0.837573409,0.001792101,,,,,,0.914782643,0.00112469,,,,,,,,,,,,,0.706086993,0.005683606,,,
0.841739178,0.001815515,,,,,,0.918622851,0.0010875,,,,,,,,,,,,,0.705790281,0.005669752,,,
0.85602504,0.001703776,,,,,,0.920341372,0.001069866,,,,,,,,,,,,,0.71123755,0.005515375,,,
0.864864826,0.001628783,,,,,,0.920469344,0.001068509,,,,,,,,,,,,,0.718383312,0.005504922,,,
0.860495448,0.001630851,,,,,,0.90625,0.001199389,,,,,,,,,,,,,0.8125,0.003878699,,,
0.71875,0.002449897,,,,,,0.9140625,0.000929498,,,,,,,,,,,,,0.771653533,0.004026258,,,
0.7578125,0.002455145,,,,,,0.890625,0.001193361,,,,,,,,,,,,,0.769633532,0.004059147,,,
0.790575922,0.002231411,,,,,,0.87109375,0.001415635,,,,,,,,,,,,,0.756862819,0.004736352,,,
0.823529482,0.001950164,,,,,,0.865625024,0.001360904,,,,,,,,,,,,,0.771159828,0.004645431,,,
0.846394956,0.001778616,,,,,,0.877604187,0.001244894,,,,,,,,,,,,,0.762402117,0.004828752,,,
0.86684072,0.001582231,,,,,,0.888143182,0.001180999,,,,,,,,,,,,,0.780760646,0.004527329,,,
0.874720335,0.001533153,,,,,,0.88845402,0.001182611,,,,,,,,,,,,,0.792563617,0.004272185,,,
0.863013685,0.001562948,,,,,,0.89391309,0.001179813,,,,,,,,,,,,,0.794782639,0.004193803,,,
0.859130442,0.001665717,,,,,,0.893583715,0.001193234,,,,,,,,,,,,,0.793427229,0.004231452,,,
0.862284839,0.001630543,,,,,,0.891891897,0.001219177,,,,,,,,,,,,,0.793741107,0.004195704,,,
0.86913228,0.001546484,,,,,,0.89308995,0.001239705,,,,,,,,,,,,,0.7861799,0.004345327,,,
0.874836981,0.001473291,,,,,,0.921875,0.001016599,,,,,,,,,,,,,0.8125,0.004003507,,,
0.96875,0.000527718,,,,,,0.9375,0.000792525,,,,,,,,,,,,,0.811023593,0.003360473,,,
0.9765625,0.000555653,,,,,,0.90625,0.001102914,,,,,,,,,,,,,0.827225149,0.0032266,,,
0.963350773,0.000614391,,,,,,0.875,0.001447919,,,,,,,,,,,,,0.807843208,0.003979522,,,
0.960784376,0.000658871,,,,,,0.868750036,0.001523341,,,,,,,,,,,,,0.815047026,0.00374088,,,
0.962382436,0.000708763,,,,,,0.875,0.001454324,,,,,,,,,,,,,0.796344638,0.004156431,,,
0.960835516,0.000718757,,,,,,0.8836689,0.001370887,,,,,,,,,,,,,0.809843421,0.003913118,,,
0.96196866,0.000713441,,,,,,0.892367899,0.001291963,,,,,,,,,,,,,0.816046953,0.003731334,,,
0.962818027,0.000694755,,,,,,0.899130464,0.001224561,,,,,,,,,,,,,0.815652192,0.003695828,,,
0.961739123,0.000716735,,,,,,0.899843514,0.001248194,,,,,,,,,,,,,0.820031285,0.003737435,,,
0.965571225,0.000706247,,,,,,0.890469432,0.001356368,,,,,,,,,,,,,0.815078199,0.003722887,,,
0.968705535,0.000687787,,,,,,0.876140773,0.001476776,,,,,,,,,,,,,0.809647977,0.003885396,,,
0.970013022,0.000690155,,,,,,0.875,0.001165121,,,,,,,,,,,,,0.796875,0.003671046,,,
1,0.00054609,,,,,,0.9375,0.000799267,,,,,,,,,,,,,0.811023593,0.003203355,,,
1,0.000510985,,,,,,0.916666687,0.000881349,,,,,,,,,,,,,0.827225149,0.003168345,,,
1,0.000534006,,,,,,0.89453125,0.001141206,,,,,,,,,,,,,0.80392164,0.003925543,,,
0.996078491,0.000527725,,,,,,0.881250024,0.001418122,,,,,,,,,,,,,0.808777392,0.003681993,,,
0.993730366,0.000522067,,,,,,0.872395873,0.001512404,,,,,,,,,,,,,0.806788504,0.003742872,,,
0.994778097,0.000520963,,,,,,0.863534689,0.001589194,,,,,,,,,,,,,0.821029067,0.003521918,,,
0.984340072,0.000599393,,,,,,0.872798443,0.001510948,,,,,,,,,,,,,0.814090014,0.003500584,,,
0.980430543,0.000614778,,,,,,0.883478284,0.001388211,,,,,,,,,,,,,0.817391336,0.003466912,,,
0.977391303,0.000635281,,,,,,0.892018795,0.001301307,,,,,,,,,,,,,0.821596265,0.003599786,,,
0.979655683,0.000617155,,,,,,0.890469432,0.001333364,,,,,,,,,,,,,0.827880502,0.003480537,,,
0.981507838,0.000617493,,,,,,0.876140773,0.001487546,,,,,,,,,,,,,0.821381986,0.003623751,,,
0.980443239,0.00063446,,,,,,0.8125,0.002107887,,,,,,,,,,,,,0.828125,0.003672447,,,
0.984375,0.000511351,,,,,,0.8671875,0.001873713,,,,,,,,,,,,,0.818897605,0.003372324,,,
0.984375,0.000542074,,,,,,0.911458373,0.001370599,,,,,,,,,,,,,0.821989536,0.003325804,,,
0.984293222,0.000497959,,,,,,0.9296875,0.001148502,,,,,,,,,,,,,0.80392164,0.004123726,,,
0.980392218,0.000493812,,,,,,0.931250036,0.001082163,,,,,,,,,,,,,0.815047026,0.003883249,,,
0.981191218,0.00050685,,,,,,0.921875,0.001066923,,,,,,,,,,,,,0.814621449,0.003860004,,,
0.98433423,0.000482395,,,,,,0.908277392,0.00120352,,,,,,,,,,,,,0.823266208,0.003630499,,,
0.986577213,0.000491706,,,,,,0.894324839,0.001285848,,,,,,,,,,,,,0.825831711,0.003527802,,,
0.984344423,0.000501912,,,,,,0.890434802,0.001309263,,,,,,,,,,,,,0.824347854,0.00351968,,,
0.980869591,0.00053038,,,,,,0.898278534,0.001245857,,,,,,,,,,,,,0.829420984,0.003507433,,,
0.982785583,0.000517151,,,,,,0.900426745,0.001256588,,,,,,,,,,,,,0.83641535,0.003379921,,,
0.984352767,0.000510304,,,,,,0.904823959,0.001218254,,,,,,,,,,,,,0.825293362,0.003554393,,,
0.984354615,0.00050275,,,,,,0.921875,0.00084535,,,,,,,,,,,,,0.796875,0.003562894,,,
0.984375,0.00058814,,,,,,0.9375,0.000887716,,,,,,,,,,,,,0.779527545,0.003822144,,,
0.9921875,0.000555039,,,,,,0.942708373,0.000820091,,,,,,,,,,,,,0.801047146,0.003537565,,,
0.994764388,0.000485947,,,,,,0.92578125,0.000960893,,,,,,,,,,,,,0.800000072,0.004127136,,,
0.988235354,0.00047209,,,,,,0.915625036,0.001053379,,,,,,,,,,,,,0.811912179,0.003753418,,,
0.987460792,0.000489225,,,,,,0.927083373,0.000966587,,,,,,,,,,,,,0.809399486,0.003749224,,,
0.989556134,0.000469681,,,,,,0.930648804,0.000944533,,,,,,,,,,,,,0.821029067,0.003557345,,,
0.986577213,0.000529783,,,,,,0.939334631,0.000877886,,,,,,,,,,,,,0.825831711,0.003441785,,,
0.988258302,0.000526651,,,,,,0.946087003,0.000817165,,,,,,,,,,,,,0.820869565,0.00350087,,,
0.986086965,0.00053932,,,,,,0.951486707,0.000775358,,,,,,,,,,,,,0.826291084,0.003512312,,,
0.987480402,0.000527768,,,,,,0.953058302,0.000788574,,,,,,,,,,,,,0.833570421,0.003362665,,,
0.988620162,0.000526363,,,,,,0.95567143,0.000782776,,,,,,,,,,,,,0.830508471,0.003462711,,,
0.988265932,0.000527331,,,,,,0.953125,0.00072941,,,,,,,,,,,,,0.828125,0.003384941,,,
1,0.000381241,,,,,,0.9609375,0.000597254,,,,,,,,,,,,,0.818897605,0.003130235,,,
1,0.000356915,,,,,,0.96875,0.000559601,,,,,,,,,,,,,0.816753924,0.003095174,,,
1,0.000327611,,,,,,0.96875,0.000559667,,,,,,,,,,,,,0.807843208,0.003768013,,,
0.992156923,0.000332287,,,,,,0.953125,0.00065437,,,,,,,,,,,,,0.836990595,0.003336943,,,
0.993730366,0.000352716,,,,,,0.947916687,0.000659727,,,,,,,,,,,,,0.845952988,0.00333249,,,
0.994778097,0.000341738,,,,,,0.950783014,0.000672211,,,,,,,,,,,,,0.850111842,0.003141702,,,
0.995525718,0.000365481,,,,,,0.953033268,0.000660662,,,,,,,,,,,,,0.853228927,0.003005274,,,
0.996086121,0.00037584,,,,,,0.958260894,0.000619086,,,,,,,,,,,,,0.852173924,0.003004997,,,
0.993043482,0.000405272,,,,,,0.962441325,0.000592867,,,,,,,,,,,,,0.85758996,0.003041606,,,
0.993740201,0.000403581,,,,,,0.957325757,0.000646346,,,,,,,,,,,,,0.862019897,0.002936035,,,
0.994310081,0.000399342,,,,,,0.951760113,0.000701405,,,,,,,,,,,,,0.857887864,0.003069746,,,
0.9934811,0.000399461,,,,,,0.90625,0.001116808,,,,,,,,,,,,,0.859375,0.003153263,,,
0.96875,0.00063489,,,,,,0.953125,0.000724644,,,,,,,,,,,,,0.874015749,0.002630145,,,
0.984375,0.000532904,,,,,,0.96875,0.000591759,,,,,,,,,,,,,0.874345541,0.002656329,,,
0.989528835,0.000444944,,,,,,0.96875,0.000604986,,,,,,,,,,,,,0.854902029,0.003426095,,,
0.992156923,0.000408416,,,,,,0.9375,0.000800195,,,,,,,,,,,,,0.868338525,0.003108459,,,
0.993730366,0.000416779,,,,,,0.9375,0.00079214,,,,,,,,,,,,,0.861618817,0.003134845,,,
0.986945212,0.000416661,,,,,,0.939597309,0.000773016,,,,,,,,,,,,,0.868008971,0.002989546,,,
0.982102931,0.000479243,,,,,,0.94520545,0.000738878,,,,,,,,,,,,,0.868884563,0.002855373,,,
0.984344423,0.000471532,,,,,,0.951304376,0.000698971,,,,,,,,,,,,,0.86608696,0.002854807,,,
0.98434782,0.000475745,,,,,,0.951486707,0.000687472,,,,,,,,,,,,,0.868544579,0.002894293,,,
0.985915482,0.000474387,,,,,,0.948790908,0.000723319,,,,,,,,,,,,,0.870554745,0.002815595,,,
0.987197697,0.000472293,,,,,,0.949152529,0.000730573,,,,,,,,,,,,,0.864406765,0.002965414,,,
0.986962199,0.000465581,,,,,,0.96875,0.000693387,,,,,,,,,,,,,0.859375,0.003123105,,,
1,0.000354576,,,,,,0.984375,0.000501171,,,,,,,,,,,,,0.88188976,0.002615563,,,
1,0.000320571,,,,,,0.989583373,0.000433426,,,,,,,,,,,,,0.884816766,0.002649841,,,
1,0.000281156,,,,,,0.98828125,0.000441988,,,,,,,,,,,,,0.862745166,0.003427363,,,
0.996078491,0.000287217,,,,,,0.965624988,0.000568282,,,,,,,,,,,,,0.871473312,0.00312255,,,
0.996865153,0.000305968,,,,,,0.966145873,0.000592347,,,,,,,,,,,,,0.86684072,0.003148126,,,
0.997389078,0.000294437,,,,,,0.96196866,0.000642562,,,,,,,,,,,,,0.872483253,0.002988516,,,
0.997762859,0.000328852,,,,,,0.966731906,0.00061999,,,,,,,,,,,,,0.872798443,0.002863246,,,
0.996086121,0.000356494,,,,,,0.970434785,0.000581144,,,,,,,,,,,,,0.869565248,0.002875428,,,
0.994782627,0.00038256,,,,,,0.973395944,0.000564391,,,,,,,,,,,,,0.871674478,0.002918467,,,
0.995305181,0.00037798,,,,,,0.963015616,0.000645702,,,,,,,,,,,,,0.874822199,0.002827702,,,
0.995732546,0.000372793,,,,,,0.960886538,0.000671099,,,,,,,,,,,,,0.868318081,0.002963874,,,
0.994784832,0.000380195,,,,,,,,,,,,,,,,,,,,,,,,
